id_client,region,sexe,age,revenu_estime_gnf,anciennete_mois,type_abonnement,forfait_international,messagerie_vocale,recharge_mensuelle_moy_gnf,moyen_paiement,minutes_jour,minutes_nuit,donnees_mo,nombre_sms,appels_service_client,pannes_signalees_30j,retard_paiement_jours,minutes_internationales,retour_client,resiliation
GN-100140,N’Zérékoré,F,35,1269887,43,Prépayé,Non,Non,417900.0,Espèces,108.35,69.23,336.5,25,2,0,0,1.4,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-100141,Faranah,M,49,894718,25,Postpayé,Non,Oui,143700.0,Espèces,104.62,68.05,526.8,33,2,1,5,1.2,"Service client joignable, délai un peu long parfois.",0
GN-100142,Conakry,F,40,1555037,64,Prépayé,Non,Non,293400.0,Autre wallet,82.44,4.84,1080.4,39,3,1,0,1.8,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100143,Conakry,F,31,1365471,63,Postpayé,Oui,Non,290800.0,Orange Money,110.53,7.3,1175.3,28,0,0,10,8.4,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100144,Labé,F,28,1021432,12,Postpayé,Non,Non,574400.0,Carte bancaire,0.0,70.72,362.6,41,3,0,4,11.7,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-100145,Conakry,F,27,2450864,22,Prépayé,Non,Non,263000.0,Espèces,76.89,33.32,2025.6,37,1,1,2,0.9,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-100146,Conakry,M,29,2067728,14,Prépayé,Non,Oui,66000.0,Autre wallet,67.33,18.05,465.5,30,2,2,3,2.7,"Service client joignable, délai un peu long parfois.",0
GN-100147,Kindia,M,25,754051,19,Postpayé,Non,Oui,415900.0,Orange Money,137.67,52.56,350.1,27,0,1,10,1.1,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100148,Conakry,F,29,1768371,38,Prépayé,Non,Non,69900.0,Orange Money,119.83,66.78,344.3,43,4,0,3,3.6,"Internet lent certains soirs à Matoto, sinon ok.",0
GN-100149,Boké,F,27,300000,1,Prépayé,Non,Oui,116800.0,Espèces,92.92,26.8,771.2,33,3,0,0,0.4,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100150,Conakry,M,49,1621806,28,Prépayé,Non,Non,125300.0,Carte bancaire,82.79,33.31,1389.1,37,0,0,0,4.0,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100151,N’Zérékoré,M,45,695315,37,Prépayé,Non,Non,287900.0,Orange Money,113.42,31.71,475.5,44,4,0,9,1.6,"Service moyen, je recharge quand il faut, ça fait l’affaire.",1
GN-100152,Conakry,M,21,1305599,9,Postpayé,Non,Non,463100.0,Espèces,90.12,107.32,1798.8,27,3,1,3,3.8,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100153,Boké,M,16,1256014,27,Prépayé,Oui,Non,282900.0,Orange Money,78.8,24.1,999.7,25,1,0,0,4.1,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-100154,Labé,M,19,1829922,57,Prépayé,Non,Oui,413000.0,Orange Money,63.63,24.92,806.5,46,1,1,0,16.2,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100155,Conakry,F,29,2492607,4,Prépayé,Non,Non,53800.0,Orange Money,84.22,63.66,1686.2,40,4,1,9,2.5,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-100156,Conakry,F,39,1900270,67,Prépayé,Oui,Non,158500.0,Orange Money,99.15,61.48,1079.5,22,3,0,8,3.5,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100157,Kindia,M,42,1515120,10,Prépayé,Oui,Non,215300.0,Orange Money,13.77,112.09,586.7,34,6,0,0,6.7,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100158,Conakry,M,23,1922865,3,Prépayé,Non,Non,79400.0,Orange Money,71.62,68.98,898.0,43,4,3,0,9.4,"Service client joignable, délai un peu long parfois.",1
GN-100159,Boké,F,27,1757656,89,Prépayé,Non,Oui,178600.0,Orange Money,110.21,52.71,288.4,34,1,1,0,21.1,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-100160,Mamou,M,19,803551,2,Prépayé,Oui,Non,49300.0,Carte bancaire,46.72,54.96,1232.5,28,1,2,0,4.3,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100161,Kindia,M,32,1331480,8,Prépayé,Non,Non,139500.0,Espèces,25.13,74.49,298.3,32,2,0,0,0.7,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100162,N’Zérékoré,M,35,1835335,5,Prépayé,Non,Non,135800.0,Autre wallet,103.64,43.14,1294.7,33,2,0,0,15.1,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100163,Kankan,M,19,831126,20,Prépayé,Non,Non,269400.0,Orange Money,52.41,51.89,651.1,33,3,1,6,14.0,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100164,Kankan,F,39,1418399,25,Postpayé,Non,Oui,232700.0,Orange Money,36.12,24.7,516.7,31,4,1,9,0.5,"Internet lent certains soirs à Matoto, sinon ok.",1
GN-100165,Conakry,M,31,1984081,11,Prépayé,Non,Oui,124900.0,Orange Money,115.69,38.83,644.6,34,4,0,0,1.1,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100166,Conakry,F,16,1527272,59,Prépayé,Non,Oui,178500.0,Espèces,85.3,31.39,1047.8,30,3,2,5,1.1,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100167,Labé,M,25,1611906,7,Prépayé,Non,Non,439900.0,Orange Money,37.6,40.01,1946.3,30,0,3,2,4.7,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100168,Mamou,F,43,300000,73,Postpayé,Non,Non,361100.0,Orange Money,51.18,64.47,2591.2,36,2,0,5,1.9,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100169,Kindia,M,34,739931,69,Prépayé,Oui,Non,176600.0,Orange Money,62.98,0.0,583.6,38,5,0,0,1.2,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100170,Kindia,F,49,861645,55,Prépayé,Non,Non,277600.0,Espèces,54.94,16.59,737.5,37,1,1,2,5.7,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100171,Conakry,M,45,1827142,12,Prépayé,Non,Non,118600.0,Orange Money,62.34,77.31,395.8,36,0,0,8,7.6,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100172,Mamou,F,29,1683811,9,Prépayé,Non,Non,215700.0,Orange Money,74.82,107.42,196.2,32,0,1,4,1.3,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100173,Kindia,F,38,1093601,15,Prépayé,Non,Non,159100.0,Orange Money,42.91,57.6,703.8,28,3,0,0,4.3,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100174,Kindia,M,38,1341149,9,Prépayé,Non,Non,464800.0,Orange Money,0.0,25.25,913.7,39,1,2,0,0.4,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100175,Conakry,M,16,2374864,48,Prépayé,Non,Non,129300.0,Orange Money,115.86,34.3,3406.0,31,1,0,9,11.9,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100176,Conakry,F,26,1808973,32,Prépayé,Oui,Non,37800.0,Orange Money,67.88,65.78,273.5,40,4,2,8,2.8,Parfois ça coupe un peu mais globalement ça va.,1
GN-100177,Kankan,F,29,380537,46,Prépayé,Non,Non,158700.0,Orange Money,52.1,42.43,1910.9,32,4,1,0,4.6,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-100178,N’Zérékoré,M,42,629510,68,Postpayé,Non,Oui,418700.0,Espèces,75.77,0.0,294.9,28,2,0,5,0.5,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100179,Kindia,M,35,1149909,5,Prépayé,Non,Non,173600.0,Orange Money,25.94,16.09,506.9,40,2,1,0,0.3,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100180,Faranah,M,45,1423585,7,Prépayé,Non,Non,117400.0,Orange Money,35.23,23.63,615.6,32,0,0,0,7.0,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100181,Conakry,F,25,2116082,13,Prépayé,Oui,Non,438600.0,Orange Money,36.58,16.27,713.3,39,1,0,5,8.8,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100182,Conakry,M,41,984893,11,Prépayé,Non,Oui,52200.0,Orange Money,90.19,55.22,489.3,36,0,1,3,0.4,"Le réseau varie selon les quartiers, mais on s’en sort.",0
GN-100183,Kindia,F,27,1454193,4,Prépayé,Oui,Non,294900.0,Espèces,45.66,66.37,3285.1,33,2,0,0,13.6,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100184,Kankan,F,37,498898,38,Prépayé,Non,Non,160500.0,Orange Money,10.82,43.93,1516.3,41,1,0,4,0.5,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-100185,Labé,F,28,1581476,16,Prépayé,Non,Non,48400.0,Orange Money,69.93,15.36,367.7,35,1,0,6,0.4,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100186,Conakry,M,51,2535139,7,Prépayé,Non,Non,203200.0,Orange Money,73.49,83.45,1098.6,42,2,5,0,1.8,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100187,Kankan,F,43,829951,12,Postpayé,Non,Non,264500.0,Orange Money,101.54,88.09,563.0,39,2,0,7,0.5,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100188,Conakry,M,34,2200910,34,Prépayé,Non,Oui,112300.0,Espèces,80.44,0.0,1690.1,33,2,1,2,0.4,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-100189,Boké,M,30,1124646,56,Prépayé,Non,Oui,278000.0,Orange Money,118.67,16.63,296.7,27,0,1,6,6.0,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100190,Conakry,F,35,2228092,36,Postpayé,Non,Oui,481600.0,Autre wallet,33.6,76.45,1828.6,30,2,0,6,1.6,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100191,Faranah,F,44,1386357,91,Prépayé,Non,Non,198700.0,Orange Money,128.98,44.42,370.0,37,3,1,0,1.1,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100192,Kankan,M,49,1042844,63,Prépayé,Non,Non,127900.0,Orange Money,24.08,81.9,338.6,40,2,0,8,4.4,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-100193,Mamou,F,35,723477,13,Prépayé,Non,Non,143200.0,Orange Money,70.78,44.09,377.1,33,2,0,10,1.0,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-100194,Faranah,M,16,902066,49,Prépayé,Non,Oui,66500.0,Autre wallet,30.59,65.29,703.8,37,2,1,0,4.2,"Service client joignable, délai un peu long parfois.",1
GN-100195,Conakry,F,40,3042701,6,Prépayé,Non,Non,45300.0,Espèces,102.09,54.51,644.1,37,3,2,0,6.4,"Internet lent certains soirs à Matoto, sinon ok.",0
GN-100196,N’Zérékoré,F,27,1310474,25,Prépayé,Oui,Non,98900.0,Orange Money,89.43,34.33,172.1,37,0,0,5,1.0,Parfois ça coupe un peu mais globalement ça va.,0
GN-100197,Boké,M,29,726740,45,Prépayé,Oui,Non,117400.0,Orange Money,33.22,45.19,121.0,43,1,1,0,8.6,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100198,Conakry,M,37,1426718,46,Prépayé,Non,Non,169100.0,Autre wallet,46.43,32.59,476.1,22,2,1,0,3.5,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100199,Labé,F,50,1576806,24,Prépayé,Non,Oui,205100.0,Carte bancaire,0.0,85.55,1259.2,34,5,0,0,5.9,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-100200,Conakry,F,19,1503483,4,Prépayé,Non,Non,356200.0,Orange Money,47.69,46.76,690.0,51,1,0,3,4.8,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-100201,Kankan,M,18,1123076,13,Postpayé,Non,Non,307200.0,Orange Money,101.32,26.18,686.5,30,2,1,7,6.6,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100202,Mamou,M,16,1217856,44,Prépayé,Non,Non,241800.0,Espèces,96.27,91.06,416.9,37,1,2,2,0.7,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100203,Kankan,M,21,430693,34,Postpayé,Non,Non,223800.0,Orange Money,112.41,100.73,618.7,36,1,0,2,2.2,Parfois ça coupe un peu mais globalement ça va.,1
GN-100204,Kindia,F,46,654337,33,Prépayé,Non,Oui,108300.0,Orange Money,54.01,13.12,1004.8,23,1,1,0,1.4,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-100205,Conakry,M,25,1238532,8,Postpayé,Non,Oui,342600.0,Orange Money,89.84,108.62,997.8,44,0,3,0,8.3,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100206,N’Zérékoré,F,27,995656,23,Prépayé,Non,Oui,105900.0,Orange Money,20.77,0.0,2041.3,24,1,2,8,0.1,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100207,Kankan,M,16,1154910,52,Prépayé,Non,Non,275500.0,Autre wallet,104.07,79.39,336.5,43,2,0,6,0.7,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100208,Kindia,F,43,872461,7,Prépayé,Non,Non,289200.0,Orange Money,79.59,50.63,1343.5,40,2,2,0,1.2,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100209,Kindia,M,32,989424,29,Postpayé,Non,Non,179800.0,Orange Money,30.83,25.85,718.1,33,2,1,7,2.1,"Service client joignable, délai un peu long parfois.",1
GN-100210,Conakry,M,24,1573522,10,Prépayé,Non,Non,605100.0,Orange Money,35.48,71.48,492.4,30,1,0,5,0.0,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100211,Mamou,M,30,1414494,9,Prépayé,Non,Oui,104000.0,Orange Money,96.03,71.17,298.8,43,0,1,5,9.5,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100212,Boké,F,28,2116029,21,Postpayé,Non,Non,128700.0,Orange Money,51.96,0.0,389.3,28,0,1,0,2.0,Parfois ça coupe un peu mais globalement ça va.,0
GN-100213,Conakry,M,26,2403993,9,Prépayé,Non,Non,181900.0,Carte bancaire,62.1,55.43,759.1,28,1,0,0,2.7,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100214,Faranah,M,25,456300,15,Prépayé,Non,Oui,417100.0,Orange Money,38.23,62.48,941.8,34,2,0,6,4.5,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100215,Kindia,F,32,865285,11,Prépayé,Non,Non,157100.0,Carte bancaire,26.92,69.83,449.0,40,2,1,1,6.8,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100216,Conakry,M,39,1283111,61,Prépayé,Non,Non,132600.0,Espèces,44.12,24.23,167.6,38,2,1,1,21.7,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100217,Kindia,F,34,517248,120,Prépayé,Non,Non,104900.0,Orange Money,82.66,32.54,1210.8,49,0,1,2,1.0,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100218,Kankan,F,23,358761,96,Prépayé,Non,Non,172500.0,Orange Money,119.21,83.06,335.9,38,3,0,1,6.7,"Support réactif, j’ai eu de l’aide rapidement, merci.",1
GN-100219,Kankan,F,24,300000,9,Prépayé,Non,Non,127100.0,Orange Money,67.42,19.43,238.9,33,0,1,2,8.0,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100220,Conakry,M,22,2064720,22,Prépayé,Non,Non,50700.0,Carte bancaire,0.0,40.98,887.6,21,2,1,1,7.5,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100221,Conakry,M,20,2107162,4,Prépayé,Non,Non,399400.0,Orange Money,67.37,59.13,775.0,41,5,0,3,5.4,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100222,Conakry,F,33,2235784,20,Prépayé,Non,Oui,71000.0,Orange Money,81.55,0.0,462.6,35,1,0,6,6.5,"Le réseau varie selon les quartiers, mais on s’en sort.",1
GN-100223,Conakry,M,17,1939786,23,Prépayé,Non,Non,113100.0,Carte bancaire,97.88,28.87,1405.2,26,2,1,0,4.6,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100224,Conakry,M,32,1689467,23,Prépayé,Non,Oui,129000.0,Orange Money,47.89,57.25,535.2,25,2,1,2,1.8,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100225,Conakry,F,43,1210225,40,Prépayé,Oui,Non,308500.0,Orange Money,40.56,86.8,1093.8,33,2,1,0,6.9,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100226,N’Zérékoré,F,25,775407,38,Prépayé,Non,Non,73800.0,Orange Money,51.04,92.91,237.5,41,4,1,0,2.5,"Internet lent certains soirs à Matoto, sinon ok.",1
GN-100227,Labé,M,38,1497465,71,Postpayé,Non,Non,444000.0,Orange Money,75.49,0.0,396.4,47,1,0,8,2.0,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-100228,Conakry,F,53,2680066,10,Prépayé,Non,Non,153600.0,Autre wallet,54.95,36.6,271.7,28,2,0,1,4.1,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100229,Conakry,M,24,2990977,75,Postpayé,Non,Oui,355900.0,Orange Money,86.91,26.75,857.6,31,2,0,8,6.5,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100230,Kankan,F,37,1807868,8,Prépayé,Non,Non,102100.0,Orange Money,59.58,0.0,418.2,27,2,0,6,6.9,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100231,Kankan,M,29,1561886,10,Postpayé,Non,Non,100700.0,Orange Money,48.79,94.3,856.2,35,3,1,5,1.1,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100232,Conakry,F,22,1925168,4,Prépayé,Non,Non,27500.0,Carte bancaire,17.28,65.11,699.4,30,3,1,5,1.3,"Service client joignable, délai un peu long parfois.",0
GN-100233,Conakry,M,39,3531646,9,Prépayé,Non,Oui,253700.0,Orange Money,10.43,93.63,614.5,31,1,2,0,2.1,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100234,Faranah,M,39,1985129,5,Prépayé,Non,Non,168000.0,Orange Money,118.48,77.0,530.9,32,2,1,0,1.9,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100235,Conakry,M,52,1619896,15,Prépayé,Non,Non,69400.0,Carte bancaire,39.84,0.0,601.0,37,1,0,0,7.3,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100236,Boké,F,28,1424338,4,Prépayé,Non,Oui,40200.0,Orange Money,28.52,0.0,734.4,37,0,1,0,8.4,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-100237,Kankan,M,51,748791,6,Prépayé,Non,Non,214800.0,Orange Money,39.35,40.15,429.5,31,5,1,0,7.1,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100238,Labé,M,21,2263119,34,Prépayé,Non,Oui,71400.0,Orange Money,10.18,51.69,1393.2,38,2,0,0,13.6,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-100239,Labé,F,32,1955466,36,Postpayé,Non,Oui,489100.0,Orange Money,61.65,0.0,464.6,36,2,1,10,28.7,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100240,N’Zérékoré,F,38,1302634,10,Prépayé,Non,Non,73100.0,Orange Money,2.61,58.28,1336.0,37,3,0,1,8.6,"Support réactif, j’ai eu de l’aide rapidement, merci.",1
GN-100241,Kankan,F,16,989273,3,Prépayé,Non,Non,111000.0,Carte bancaire,69.74,29.72,367.8,20,1,1,0,2.8,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100242,Conakry,M,41,2364658,17,Prépayé,Non,Non,145500.0,Orange Money,83.76,44.42,696.8,44,1,3,0,8.6,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100243,Labé,F,16,910132,15,Postpayé,Non,Oui,214900.0,Orange Money,51.03,28.86,1162.7,44,2,0,0,16.2,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100244,Conakry,F,32,1300443,18,Prépayé,Non,Non,227700.0,Orange Money,57.33,40.57,535.3,25,0,2,0,11.3,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100245,Conakry,M,30,1428367,43,Prépayé,Oui,Oui,229300.0,Orange Money,0.0,45.97,87.1,42,4,0,4,3.1,"Service moyen, je recharge quand il faut, ça fait l’affaire.",1
GN-100246,Kankan,F,29,1537177,84,Prépayé,Non,Oui,722000.0,Orange Money,43.05,72.69,454.6,27,0,1,0,6.9,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100247,Boké,M,47,1968096,21,Postpayé,Non,Oui,466800.0,Orange Money,32.73,51.1,482.8,37,2,1,7,1.2,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100248,Conakry,F,16,2372793,4,Prépayé,Oui,Non,76600.0,Orange Money,60.16,37.72,568.5,34,2,1,6,6.9,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100249,Conakry,M,25,715659,123,Prépayé,Oui,Oui,69300.0,Carte bancaire,33.31,76.09,438.4,34,2,1,5,12.3,"Internet lent certains soirs à Matoto, sinon ok.",0
GN-100250,Conakry,M,25,1882224,10,Prépayé,Non,Non,33300.0,Orange Money,66.44,6.61,485.0,27,0,1,8,1.8,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-100251,Kindia,F,30,1307372,25,Postpayé,Non,Non,445500.0,Orange Money,41.39,42.88,2030.9,31,2,2,6,1.5,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100252,Kindia,F,30,300000,18,Prépayé,Non,Non,485000.0,Orange Money,91.11,55.84,896.0,24,0,0,6,0.7,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100253,Boké,M,17,2755408,24,Prépayé,Non,Oui,173000.0,Orange Money,52.2,52.27,254.3,40,2,0,0,2.6,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100254,Labé,M,25,1243045,20,Prépayé,Non,Non,251300.0,Espèces,97.86,31.31,512.3,22,3,1,9,18.0,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100255,Kankan,F,16,752004,32,Prépayé,Non,Non,292700.0,Orange Money,105.05,8.7,898.2,35,3,1,0,3.0,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100256,Kankan,F,44,1110749,28,Prépayé,Non,Non,305900.0,Orange Money,29.26,48.0,931.2,29,1,2,7,0.3,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100257,Kankan,M,34,1513770,13,Prépayé,Non,Non,346200.0,Espèces,89.51,79.89,443.2,27,4,0,0,8.4,"Service client joignable, délai un peu long parfois.",0
GN-100258,Labé,M,44,1090167,31,Prépayé,Non,Non,237700.0,Orange Money,66.98,42.57,702.9,28,1,2,0,0.8,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100259,Conakry,M,48,2084793,4,Prépayé,Oui,Non,116300.0,Orange Money,95.89,31.2,1232.9,46,0,2,1,8.9,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100260,Kindia,F,29,1179333,7,Prépayé,Non,Oui,200500.0,Espèces,18.46,76.73,440.4,26,0,1,0,0.8,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-100261,Mamou,M,23,1040898,6,Prépayé,Non,Oui,120000.0,Orange Money,48.79,18.1,402.8,22,0,0,0,2.8,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100262,Conakry,M,32,2487005,12,Prépayé,Non,Non,309600.0,Autre wallet,85.99,25.87,774.1,45,2,0,0,7.2,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100263,Mamou,F,30,956592,10,Prépayé,Non,Non,217100.0,Orange Money,44.32,14.86,1368.5,38,1,4,0,0.2,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-100264,N’Zérékoré,F,33,873749,1,Prépayé,Non,Non,73800.0,Orange Money,110.82,45.42,438.1,31,1,0,0,19.9,"Le réseau varie selon les quartiers, mais on s’en sort.",1
GN-100265,Conakry,F,50,2595527,103,Prépayé,Non,Non,255900.0,Carte bancaire,31.92,13.21,398.3,32,1,1,1,0.2,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100266,Kankan,M,35,1109296,12,Prépayé,Non,Oui,265500.0,Orange Money,19.26,99.95,398.1,39,1,3,0,7.2,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100267,Mamou,F,28,1420627,19,Prépayé,Non,Non,251300.0,Orange Money,47.29,62.84,646.4,29,1,1,2,6.7,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-100268,Conakry,M,27,877240,33,Prépayé,Non,Non,24700.0,Orange Money,0.0,97.46,506.0,36,1,0,1,15.2,Parfois ça coupe un peu mais globalement ça va.,0
